step,ep,score(50),best,loss,eps
692000,3603,2.6,37,0.4739917689957656,0.01
694000,3612,2.52,37,0.4864643942541443,0.01
696000,3617,2.62,37,0.5086476115207188,0.01
698000,3627,2.42,37,0.6012445151526481,0.01
700000,3630,2.64,37,0.8310389922745526,0.01
702000,3632,2.4,37,0.5099469755357131,0.01
704000,3634,2.88,37,0.6126983889751136,0.01
706000,3638,2.88,37,0.7093444670783355,0.01
708000,3643,2.94,37,0.43116072833072394,0.01
710000,3647,2.54,37,0.7859642856870778,0.01
712000,3653,2.64,37,1.170386653249152,0.01
714000,3659,2.68,37,0.5833990178117529,0.01
716000,3664,2.88,37,0.3603755205217749,0.01
718000,3668,2.92,37,1.0464421500219032,0.01
720000,3671,3.18,37,0.7408076467737555,0.01
722000,3673,3.34,37,0.5068380798399449,0.01
724000,3676,3.72,37,0.8572315501980483,0.01
726000,3684,2.9,37,0.7992076169652864,0.01
728000,3688,2.94,37,0.8005483936704695,0.01
730000,3696,2.7,37,0.8407139020366594,0.01
732000,3701,2.7,37,0.708744601760991,0.01
734000,3705,2.82,37,0.6690880317147821,0.01
736000,3709,2.86,37,0.5412154352385551,0.01
738000,3712,2.86,37,0.7380805605556816,0.01
740000,3717,3.06,37,0.7495929703349248,0.01
742000,3722,2.82,37,0.7883788037719205,0.01
744000,3727,2.6,37,0.9071279743732884,0.01
746000,3732,2.76,37,0.9364435106702149,0.01
748000,3740,2.58,37,0.673267166018486,0.01
750000,3744,2.68,37,0.7770104026515037,0.01
752000,3750,2.8,37,0.9321883305255324,0.01
754000,3754,2.68,37,0.5512029228918255,0.01
756000,3758,2.76,37,1.0921129529876634,0.01
758000,3763,2.62,37,1.1263167077093386,0.01
760000,3770,2.54,37,0.6302996190823614,0.01
762000,3777,2.3,37,0.8118464052909985,0.01
764000,3781,2.32,37,0.9298310984065756,0.01
766000,3788,2.36,37,0.5933560322225094,0.01
768000,3796,2.24,37,0.5510578842367977,0.01
770000,3805,1.82,37,0.711836321153678,0.01
772000,3810,1.66,37,0.9254300302872435,0.01
774000,3815,1.74,37,0.5043813720834441,0.01
776000,3818,2.06,37,0.6969409889215603,0.01
778000,3819,2.1,37,0.7317615937511437,0.01
780000,3829,2.14,37,0.5432489486644044,0.01
782000,3835,2.08,37,0.37270841339137406,0.01
784000,3836,2.14,37,0.8661450673127546,0.01
786000,3843,2.52,37,0.6383212557807565,0.01
788000,3848,2.52,37,0.593018365832977,0.01
790000,3853,2.76,37,0.6550382011570036,0.01
792000,3853,2.76,37,0.37241836737841366,0.01
794000,3854,3.3,37,0.6291692246682942,0.01
796000,3856,3.5,37,0.4928406125959009,0.01
798000,3859,3.88,37,0.3661298446310684,0.01
800000,3862,4.06,37,0.415176705874037,0.01
802000,3865,4.3,37,0.5600189328938723,0.01
804000,3866,4.16,37,0.6449148303456604,0.01
806000,3870,4.04,37,0.3448483668919653,0.01
808000,3873,4.42,37,0.6640819740854204,0.01
810000,3877,4.48,37,0.4842291507683694,0.01
812000,3878,4.88,37,0.4242684546811506,0.01
814000,3880,5.2,37,0.3125805709278211,0.01
816000,3885,5.3,37,0.497380457110703,0.01
818000,3891,5.04,37,0.6721420419681817,0.01
820000,3895,5.12,37,0.433173610069789,0.01
822000,3899,5.28,37,0.6048518857872114,0.01
824000,3900,5.34,37,0.5385852090455592,0.01
826000,3903,5.7,37,0.9123030947241932,0.01
828000,3905,5.02,37,0.4869216952705756,0.01
830000,3912,4.5,37,0.458349136528559,0.01
832000,3916,4.42,37,0.25981920076534154,0.01
834000,3920,4.26,37,0.6707206871989183,0.01
836000,3923,4.16,37,0.4065591523144394,0.01
838000,3930,3.46,37,0.6000261883065104,0.01
840000,3937,3.1,37,0.36107705731876194,0.01
842000,3947,2.9,37,0.2724673770344816,0.01
